timestamp,symbol,decision,quality,score,confidence,passed,failed,reasons,summary
2026-07-03T06:33:48.683376+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:33:50.163763+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T06:33:51.690740+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:33:53.774467+00:00,BNB/USDT,NO TRADE,E,0,56,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:33:55.350633+00:00,XRP/USDT,NO TRADE,E,0,68,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 8, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T06:33:57.047258+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:33:58.248473+00:00,ADA/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:33:59.345284+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:34:00.559900+00:00,DOGE/USDT,NO TRADE,E,0,68,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T06:39:03.966517+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:39:04.842696+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T06:39:06.523150+00:00,SOL/USDT,NO TRADE,E,0,68,Trend | Momentum | Risk,Structure,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20.",Trade rejected because Structure filters failed.
2026-07-03T06:39:07.719380+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:39:08.720507+00:00,XRP/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T06:39:10.333142+00:00,LINK/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-03T06:39:11.292090+00:00,ADA/USDT,NO TRADE,E,0,77,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:39:12.734090+00:00,AVAX/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 21. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:39:13.836292+00:00,DOGE/USDT,NO TRADE,E,0,59,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T06:44:17.385512+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:44:18.302681+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T06:44:19.423108+00:00,SOL/USDT,NO TRADE,E,0,68,Trend | Momentum | Risk,Structure,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20.",Trade rejected because Structure filters failed.
2026-07-03T06:44:20.953099+00:00,BNB/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-03T06:44:21.874854+00:00,XRP/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T06:44:23.158030+00:00,LINK/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-03T06:44:24.185996+00:00,ADA/USDT,NO TRADE,E,0,77,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:44:25.200148+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:44:26.035076+00:00,DOGE/USDT,NO TRADE,E,0,59,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T06:49:29.254674+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:49:30.180289+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T06:49:30.983364+00:00,SOL/USDT,NO TRADE,E,0,68,Trend | Momentum | Risk,Structure,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20.",Trade rejected because Structure filters failed.
2026-07-03T06:49:31.978943+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:49:32.877676+00:00,XRP/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T06:49:33.775246+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:49:35.179627+00:00,ADA/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:49:36.078318+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:49:37.588641+00:00,DOGE/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T06:54:40.930891+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:54:42.053939+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T06:54:43.073459+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:54:44.092280+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:54:45.012407+00:00,XRP/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T06:54:46.042305+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:54:46.968429+00:00,ADA/USDT,NO TRADE,E,0,68,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:54:47.985346+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:54:48.829338+00:00,DOGE/USDT,NO TRADE,E,0,68,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T06:59:52.525911+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:59:53.588339+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T06:59:55.059761+00:00,SOL/USDT,NO TRADE,E,0,68,Trend | Momentum | Risk,Structure,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20.",Trade rejected because Structure filters failed.
2026-07-03T06:59:56.149560+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T06:59:57.101237+00:00,XRP/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T06:59:57.935191+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T06:59:58.976907+00:00,ADA/USDT,NO TRADE,E,0,77,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:00:00.121586+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:00:01.123708+00:00,DOGE/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T07:05:04.580857+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:05:05.515039+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T07:05:06.542615+00:00,SOL/USDT,NO TRADE,E,0,68,Trend | Momentum | Risk,Structure,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20.",Trade rejected because Structure filters failed.
2026-07-03T07:05:07.563113+00:00,BNB/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-03T07:05:08.386762+00:00,XRP/USDT,NO TRADE,E,0,56,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:05:09.934874+00:00,LINK/USDT,NO TRADE,E,0,71,Trend | Structure | Momentum,Risk,"Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Risk filters failed.
2026-07-03T07:05:10.971726+00:00,ADA/USDT,NO TRADE,E,0,77,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:05:11.966388+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:05:12.790062+00:00,DOGE/USDT,NO TRADE,E,0,59,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T07:10:16.050320+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:10:17.371893+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T07:10:19.268976+00:00,SOL/USDT,NO TRADE,E,0,68,Trend | Momentum | Risk,Structure,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20.",Trade rejected because Structure filters failed.
2026-07-03T07:10:20.616089+00:00,BNB/USDT,NO TRADE,E,0,62,Trend,Structure | Momentum | Risk,"Weak Structure filter for SHORT: selected side scored 6, opposite side scored 6. | Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.","Trade rejected because Structure, Momentum and Risk filters failed."
2026-07-03T07:10:21.736568+00:00,XRP/USDT,NO TRADE,E,0,56,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:10:22.817467+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:10:24.401961+00:00,ADA/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:10:25.442321+00:00,AVAX/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 28. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:10:26.446041+00:00,DOGE/USDT,NO TRADE,E,0,59,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T07:15:29.608099+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:15:30.682465+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T07:15:32.463706+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:15:33.715165+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:15:34.738428+00:00,XRP/USDT,NO TRADE,E,0,56,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:15:35.656396+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:15:36.574517+00:00,ADA/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:15:37.665419+00:00,AVAX/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 21. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:15:38.487448+00:00,DOGE/USDT,NO TRADE,E,0,59,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T07:20:43.097028+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:20:44.190120+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T07:20:45.203635+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:20:46.129437+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:20:47.221992+00:00,XRP/USDT,NO TRADE,E,0,56,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 0, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:20:48.281588+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:20:49.323413+00:00,ADA/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:20:50.449305+00:00,AVAX/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 21. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:20:51.369849+00:00,DOGE/USDT,NO TRADE,E,0,68,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T07:25:54.562314+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:25:55.776108+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T07:25:56.860669+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:25:57.887398+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:25:59.216482+00:00,XRP/USDT,NO TRADE,E,0,56,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:26:00.788785+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:26:01.829373+00:00,ADA/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:26:03.180496+00:00,AVAX/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 21. | Weak Risk filter for LONG: selected side scored 0, opposite side scored 20.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:26:04.192613+00:00,DOGE/USDT,NO TRADE,E,0,68,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 17.",Trade rejected because Momentum filters failed.
2026-07-03T07:31:07.517992+00:00,BTC/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:31:08.931916+00:00,ETH/USDT,NO TRADE,E,0,53,Structure | Momentum | Risk,Trend,"Weak Trend filter for SHORT: selected side scored 24, opposite side scored 36.",Trade rejected because Trend filters failed.
2026-07-03T07:31:09.839825+00:00,SOL/USDT,NO TRADE,E,0,59,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 10, opposite side scored 20. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:31:10.903149+00:00,BNB/USDT,NO TRADE,E,0,68,Trend | Structure,Momentum | Risk,"Weak Momentum filter for SHORT: selected side scored 3, opposite side scored 9. | Weak Risk filter for SHORT: selected side scored -5, opposite side scored -5.",Trade rejected because Momentum and Risk filters failed.
2026-07-03T07:31:12.769448+00:00,XRP/USDT,NO TRADE,E,0,65,Trend | Structure | Risk,Momentum,"Weak Momentum filter for SHORT: selected side scored 4, opposite side scored 12.",Trade rejected because Momentum filters failed.
2026-07-03T07:31:14.544645+00:00,LINK/USDT,NO TRADE,E,0,65,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
2026-07-03T07:31:15.719503+00:00,ADA/USDT,NO TRADE,E,0,77,Trend | Momentum,Structure | Risk,"Weak Structure filter for LONG: selected side scored 9, opposite side scored 11. | Weak Risk filter for LONG: selected side scored -5, opposite side scored -5.",Trade rejected because Structure and Risk filters failed.
